22.222,16100,-0.0191
22.222,16200,-0.0117
22.222,16300,-0.0042
22.222,16400,-0.0001
22.222,16500,0.0007
22.222,16600,0.0015
22.222,16700,0.0028
22.222,16800,0.0045
22.222,16900,0.0063
22.222,17000,0.0082
22.222,17100,0.0104
22.222,17200,0.0125
22.222,17300,0.0092
22.222,17400,0.0005
22.222,17500,-0.0083
22.222,17600,-0.0142
22.222,17700,-0.0173
22.222,17800,-0.0205
22.222,17900,-0.0205
22.222,18000,-0.0175
22.222,18100,-0.0145
22.222,18200,-0.0108
22.222,18300,-0.0065
22.222,18400,-0.0023
22.222,18500,-0.0033
22.222,18600,-0.0097
22.222,18700,-0.016
22.222,18800,-0.0201
22.222,18900,-0.0218
22.222,19000,-0.0236
22.222,19100,-0.0201
22.222,19200,-0.0115
22.222,19300,-0.0029
22.222,19400,0.0018
22.222,19500,0.0027
22.222,19600,0.0036
22.222,19700,0.0029
22.222,19800,0.0005
22.222,19900,-0.0019
22.222,20000,-0.0028
22.222,20100,-0.0022
22.222,20200,-0.0016
22.222,20300,-0.0004
22.222,20400,0.0014
22.222,20500,0.0032
22.222,20600,0.0035
22.222,20700,0.0022
22.222,20800,0.0009
22.222,20900,-0.0002
22.222,21000,-0.0013
22.222,21100,-0.0023
22.222,21200,-0.0032
22.222,21300,-0.0039
22.222,21400,-0.0047
22.222,21500,-0.0042
22.222,21600,-0.0025
22.222,21700,-0.0008
22.222,21800,0
22.222,21900,-0.0001
22.222,22000,-0.0002
22.222,22100,0.0003
22.222,22200,0.0015
22.222,22300,0.0026
22.222,22400,0.0036
22.222,22500,0.0043
22.222,22600,0.005
22.222,22700,0.0044
22.222,22800,0.0026
22.222,22900,0.0007
22.222,23000,-0.0008
22.222,23100,-0.0019
22.222,23200,-0.003
22.222,23300,-0.0035
22.222,23400,-0.0033
22.222,23500,-0.0032
22.222,23600,-0.0038
22.222,23700,-0.0052
22.222,23800,-0.0067
22.222,23900,-0.0067
22.222,24000,-0.0054
22.222,24100,-0.004
22.222,24200,-0.0037
22.222,24300,-0.0044
22.222,24400,-0.0051
22.222,24500,0.0002
22.222,24600,0.0115
22.222,24700,0.0229
22.222,24800,0.0263
22.222,24900,0.0219
22.222,25000,0.0174
22.222,25100,0.0123
22.222,25200,0.0066
22.222,25300,0.0009
22.222,25400,-0.0006
22.222,25500,0.0021
22.222,25600,0.0049
22.222,25700,0.0063
22.222,25800,0.0063
22.222,25900,0.0064
22.222,26000,0.0059
22.222,26100,0.0048
22.222,26200,0.0037
22.222,26300,0.0019
22.222,26400,-0.0008
22.222,26500,-0.0034
22.222,26600,-0.0026
22.222,26700,0.0017
22.222,26800,0.0061
22.222,26900,0.0077
22.222,27000,0.0068
22.222,27100,0.0058
22.222,27200,0.0035
22.222,27300,-0.0001
22.222,27400,-0.0037
22.222,27500,-0.0069
22.222,27600,-0.0098
22.222,27700,-0.0126
22.222,27800,-0.0108
22.222,27900,-0.0043
22.222,28000,0.0022
22.222,28100,0.0038
22.222,28200,0.0005
22.222,28300,-0.0029
22.222,28400,-0.0049
22.222,28500,-0.0057
22.222,28600,-0.0065
22.222,28700,-0.005
22.222,28800,-0.0013
22.222,28900,0.0025
22.222,29000,0.0027
22.222,29100,-0.0005
22.222,29200,-0.0037
22.222,29300,-0.004
22.222,29400,-0.0015
22.222,29500,0.0011
22.222,29600,0.0045
22.222,29700,0.0088
22.222,29800,0.013
22.222,29900,0.0157
22.222,30000,0.0169
22.222,30100,0.0181
22.222,30200,0.0167
22.222,30300,0.0128
22.222,30400,0.0089
22.222,30500,0.0054
22.222,30600,0.0024
22.222,30700,-0.0005
22.222,30800,-0.0017
22.222,30900,-0.001
22.222,31000,-0.0004
22.222,31100,0.0035
22.222,31200,0.0104
22.222,31300,0.0174
22.222,31400,0.0227
22.222,31500,0.0265
22.222,31600,0.0302
22.222,31700,0.0283
22.222,31800,0.0206
22.222,31900,0.0129
22.222,32000,0.0055
22.222,32100,-0.0017
22.222,32200,-0.009
22.222,32300,-0.0123
22.222,32400,-0.0118
22.222,32500,-0.0113
22.222,32600,-0.0104
22.222,32700,-0.0092
22.222,32800,-0.008
22.222,32900,-0.0065
22.222,33000,-0.0049
22.222,33100,-0.0032
22.222,33200,-0.0017
22.222,33300,-0.0005
22.222,33400,0.0008
22.222,33500,0.0024
22.222,33600,0.0044
22.222,33700,0.0064
22.222,33800,0.008
22.222,33900,0.0093
22.222,34000,0.0106
22.222,34100,0.0106
22.222,34200,0.0094
22.222,34300,0.0082
22.222,34400,0.0073
22.222,34500,0.0067
22.222,34600,0.006
22.222,34700,0.0062
22.222,34800,0.0071
22.222,34900,0.0081
22.222,35000,0.0069
22.222,35100,0.0037
22.222,35200,0.0005
22.222,35300,-0.0001
22.222,35400,0.002
22.222,35500,0.0041
22.222,35600,0.0049
22.222,35700,0.0042
22.222,35800,0.0036
22.222,35900,0.0021
22.222,36000,-0.0004
22.222,36100,-0.0029
22.222,36200,-0.0031
22.222,36300,-0.0009
22.222,36400,0.0012
22.222,36500,0.0012
22.222,36600,-0.001
22.222,36700,-0.0032
22.222,36800,-0.0041
22.222,36900,-0.0036
22.222,37000,-0.0031
22.222,37100,-0.0031
22.222,37200,-0.0037
22.222,37300,-0.0043
22.222,37400,-0.0043
22.222,37500,-0.0038
22.222,37600,-0.0033
22.222,37700,-0.0037
22.222,37800,-0.0049
22.222,37900,-0.006
22.222,38000,-0.005
22.222,38100,-0.0017
22.222,38200,0.0016
22.222,38300,0.001
22.222,38400,-0.0036
22.222,38500,-0.0081
22.222,38600,-0.0104
22.222,38700,-0.0103
22.222,38800,-0.0101
22.222,38900,-0.0113
22.222,39000,-0.0137
22.222,39100,-0.0161
22.222,39200,-0.0178
22.222,39300,-0.0188
22.222,39400,-0.0199
22.222,39500,-0.0195
22.222,39600,-0.0179
22.222,39700,-0.0162
22.222,39800,-0.0151
22.222,39900,-0.0147
22.222,40000,-0.0144
22.222,40100,-0.0146
22.222,40200,-0.0154
22.222,40300,-0.0162
22.222,40400,-0.0162
22.222,40500,-0.0154
22.222,40600,-0.0147
22.222,40700,-0.0123
22.222,40800,-0.0084
22.222,40900,-0.0045
22.222,41000,-0.0005
22.222,41100,0.0036
22.222,41200,0.0076
22.222,41300,0.0131
22.222,41400,0.0202
22.222,41500,0.0272
22.222,41600,0.03
22.222,41700,0.0284
22.222,41800,0.0269
22.222,41900,0.0268
22.222,42000,0.0281
22.222,42100,0.0294
22.222,42200,0.028
22.222,42300,0.0239
22.222,42400,0.0198
22.222,42500,0.0139
22.222,42600,0.0063
22.222,42700,-0.0013
22.222,42800,-0.0044
22.222,42900,-0.003
22.222,43000,-0.0015
22.222,43100,-0.0011
22.222,43200,-0.0017
22.222,43300,-0.0023
22.222,43400,-0.0012
22.222,43500,0.0015
22.222,43600,0.0043
22.222,43700,0.0033
22.222,43800,-0.0014
22.222,43900,-0.0061
22.222,44000,-0.0105
22.222,44100,-0.0146
22.222,44200,-0.0187
22.222,44300,-0.0229
22.222,44400,-0.0271
22.222,44500,-0.0313
22.222,44600,-0.0331
22.222,44700,-0.0326
22.222,44800,-0.0321
22.222,44900,-0.0304
22.222,45000,-0.0275
22.222,45100,-0.0246
22.222,45200,-0.02
22.222,45300,-0.0137
22.222,45400,-0.0074
22.222,45500,-0.004
22.222,45600,-0.0037
22.222,45700,-0.0034
22.222,45800,-0.0025
22.222,45900,-0.001
22.222,46000,0.0006
22.222,46100,0.0013
22.222,46200,0.0013
22.222,46300,0.0013
22.222,46400,0.0016
22.222,46500,0.0023
22.222,46600,0.003
22.222,46700,0.0025
22.222,46800,0.0009
22.222,46900,-0.0007
22.222,47000,-0.0019
22.222,47100,-0.0028
22.222,47200,-0.0037
22.222,47300,-0.0023
22.222,47400,0.0015
22.222,47500,0.0053
22.222,47600,0.0077
22.222,47700,0.0086
22.222,47800,0.0096
22.222,47900,0.0106
22.222,48000,0.0117
22.222,48100,0.0128
22.222,48200,0.0164
22.222,48300,0.0226
22.222,48400,0.0288
22.222,48500,0.0296
22.222,48600,0.0249
22.222,48700,0.0203
22.222,48800,0.0188
22.222,48900,0.0205
22.222,49000,0.0222
22.222,49100,0.0214
22.222,49200,0.0182
22.222,49300,0.0151
22.222,49400,0.0109
22.222,49500,0.0057
22.222,49600,0.0005
22.222,49700,-0.0025
22.222,49800,-0.0035
22.222,49900,-0.0044
22.222,50000,-0.0057
22.222,50100,-0.0074
22.222,50200,-0.0091
22.222,50300,-0.0151
22.222,50400,-0.0252
22.222,50500,-0.0354
22.222,50600,-0.0412
22.222,50700,-0.0425
22.222,50800,-0.0439
22.222,50900,-0.0401
22.222,51000,-0.0309
22.222,51100,-0.0218
22.222,51200,-0.0145
22.222,51300,-0.0092
22.222,51400,-0.0038
22.222,51500,0.0002
22.222,51600,0.0028
22.222,51700,0.0055
22.222,51800,0.008
22.222,51900,0.0103
22.222,52000,0.0127
22.222,52100,0.0134
22.222,52200,0.0124
22.222,52300,0.0115
22.222,52400,0.0124
22.222,52500,0.0153
22.222,52600,0.0181
22.222,52700,0.0218
22.222,52800,0.0263
22.222,52900,0.0309
22.222,53000,0.0323
22.222,53100,0.0307
22.222,53200,0.029
22.222,53300,0.025
22.222,53400,0.0187
22.222,53500,0.0123
22.222,53600,0.0037
22.222,53700,-0.0072
22.222,53800,-0.0181
22.222,53900,-0.0259
22.222,54000,-0.0305
22.222,54100,-0.0351
22.222,54200,-0.036
22.222,54300,-0.0332
22.222,54400,-0.0304
22.222,54500,-0.0238
22.222,54600,-0.0134
22.222,54700,-0.0031
22.222,54800,0.006
22.222,54900,0.0137
22.222,55000,0.0214
22.222,55100,0.0234
22.222,55200,0.0195
22.222,55300,0.0157
22.222,55400,0.0161
22.222,55500,0.0209
22.222,55600,0.0257
22.222,55700,0.0294
22.222,55800,0.0322
22.222,55900,0.0349
22.222,56000,0.0367
22.222,56100,0.0375
22.222,56200,0.0383
22.222,56300,0.0377
22.222,56400,0.0357
22.222,56500,0.0337
22.222,56600,0.0327
22.222,56700,0.0326
22.222,56800,0.0325
22.222,56900,0.0288
22.222,57000,0.0215
22.222,57100,0.0141
22.222,57200,0.0068
22.222,57300,-0.0006
22.222,57400,-0.008
22.222,57500,-0.0131
22.222,57600,-0.016
22.222,57700,-0.0189
22.222,57800,-0.0203
22.222,57900,-0.0201
22.222,58000,-0.0199
22.222,58100,-0.0191
22.222,58200,-0.0177
22.222,58300,-0.0163
22.222,58400,-0.014
22.222,58500,-0.0111
22.222,58600,-0.0081
22.222,58700,-0.0056
22.222,58800,-0.0037
22.222,58900,-0.0018
22.222,59000,-0.002
22.222,59100,-0.0043
22.222,59200,-0.0065
22.222,59300,-0.0093
22.222,59400,-0.0124
22.222,59500,-0.0156
22.222,59600,-0.0175
22.222,59700,-0.018
22.222,59800,-0.0186
22.222,59900,-0.0184
22.222,60000,-0.0177
22.222,60100,-0.0169
22.222,60200,-0.0155
22.222,60300,-0.0133
22.222,60400,-0.0111
22.222,60500,-0.0086
22.222,60600,-0.0058
22.222,60700,-0.0029
22.222,60800,-0.0021
22.222,60900,-0.0032
22.222,61000,-0.0042
22.222,61100,-0.0008
22.222,61200,0.0072
22.222,61300,0.0151
22.222,61400,0.0202
22.222,61500,0.0224
22.222,61600,0.0245
22.222,61700,0.024
22.222,61800,0.0208
22.222,61900,0.0175
22.222,62000,0.0141
22.222,62100,0.0104
22.222,62200,0.0067
22.222,62300,0.003
22.222,62400,-0.0008
22.222,62500,-0.0046
22.222,62600,-0.0056
22.222,62700,-0.0038
22.222,62800,-0.0021
22.222,62900,-0.0008
22.222,63000,-0.0001
22.222,63100,0.0006
22.222,63200,0
22.222,63300,-0.0019
22.222,63400,-0.0039
22.222,63500,-0.0044
22.222,63600,-0.0036
22.222,63700,-0.0027
22.222,63800,-0.0022
22.222,63900,-0.0019
22.222,64000,-0.0017
22.222,64100,-0.0029
22.222,64200,-0.0055
22.222,64300,-0.0081
22.222,64400,-0.0144
22.222,64500,-0.0245
22.222,64600,-0.0345
22.222,64700,-0.0379
22.222,64800,-0.0347
22.222,64900,-0.0316
22.222,65000,-0.0288
22.222,65100,-0.0265
22.222,65200,-0.0242
22.222,65300,-0.0215
22.222,65400,-0.0182
22.222,65500,-0.015
22.222,65600,-0.0117
22.222,65700,-0.0085
22.222,65800,-0.0052
22.222,65900,-0.0013
22.222,66000,0.0033
22.222,66100,0.0079
22.222,66200,0.0154
22.222,66300,0.0256
22.222,66400,0.0358
22.222,66500,0.0409
22.222,66600,0.041
22.222,66700,0.0411
22.222,66800,0.0365
22.222,66900,0.0273
22.222,67000,0.018
22.222,67100,0.0067
22.222,67200,-0.0069
22.222,67300,-0.0204
22.222,67400,-0.0303
22.222,67500,-0.0365
22.222,67600,-0.0428
22.222,67700,-0.04
22.222,67800,-0.0282
22.222,67900,-0.0164
22.222,68000,-0.0083
22.222,68100,-0.0039
22.222,68200,0.0005
22.222,68300,0.0049
22.222,68400,0.0094
22.222,68500,0.0139
22.222,68600,0.0174
22.222,68700,0.0199
22.222,68800,0.0224
22.222,68900,0.0227
22.222,69000,0.0209
22.222,69100,0.0192
22.222,69200,0.0195
22.222,69300,0.022
22.222,69400,0.0246
22.222,69500,0.0246
22.222,69600,0.0221
22.222,69700,0.0197
22.222,69800,0.0169
22.222,69900,0.0138
22.222,70000,0.0107
22.222,70100,0.0099
22.222,70200,0.0115
22.222,70300,0.0132
22.222,70400,0.0128
22.222,70500,0.0105
22.222,70600,0.0081
22.222,70700,0.0049
22.222,70800,0.0008
22.222,70900,-0.0033
22.222,71000,-0.0037
22.222,71100,-0.0002
22.222,71200,0.0032
22.222,71300,-0.0003
22.222,71400,-0.0108
22.222,71500,-0.0212
22.222,71600,-0.0308
22.222,71700,-0.0397
22.222,71800,-0.0486
22.222,71900,-0.0497
22.222,72000,-0.043
22.222,72100,-0.0364
22.222,72200,-0.0299
22.222,72300,-0.0236
22.222,72400,-0.0172
22.222,72500,-0.0115
22.222,72600,-0.0064
22.222,72700,-0.0013
22.222,72800,0.0032
22.222,72900,0.007
22.222,73000,0.0109
22.222,73100,0.0122
22.222,73200,0.0109
22.222,73300,0.0096
22.222,73400,0.0094
22.222,73500,0.0101
22.222,73600,0.0109
22.222,73700,0.0092
22.222,73800,0.0051
22.222,73900,0.001
22.222,74000,-0.0003
22.222,74100,0.001
22.222,74200,0.0024
22.222,74300,0.0021
22.222,74400,0.0002
22.222,74500,-0.0016
22.222,74600,-0.0027
22.222,74700,-0.0031
22.222,74800,-0.0034
22.222,74900,-0.0048
22.222,75000,-0.0072
22.222,75100,-0.0096
22.222,75200,-0.0096
22.222,75300,-0.0072
22.222,75400,-0.0049
22.222,75500,-0.0138
22.222,75600,-0.034
22.222,75700,-0.0542
22.222,75800,-0.0551
22.222,75900,-0.0365
22.222,76000,-0.0178
22.222,76100,-0.0071
22.222,76200,-0.0042
22.222,76300,-0.0014
22.222,76400,0.0012
22.222,76500,0.0036
22.222,76600,0.0059
22.222,76700,0.0068
22.222,76800,0.0063
22.222,76900,0.0057
22.222,77000,0.0066
22.222,77100,0.0091
22.222,77200,0.0115
22.222,77300,0.0145
22.222,77400,0.0179
22.222,77500,0.0214
22.222,77600,0.0216
22.222,77700,0.0186
22.222,77800,0.0155
22.222,77900,0.0127
22.222,78000,0.0103
22.222,78100,0.0078
22.222,78200,0.0062
22.222,78300,0.0055
22.222,78400,0.0048
22.222,78500,0.0038
22.222,78600,0.0027
22.222,78700,0.0015
22.222,78800,0.0034
22.222,78900,0.0082
22.222,79000,0.013
22.222,79100,0.0188
22.222,79200,0.0255
22.222,79300,0.0322
22.222,79400,0.0352
22.222,79500,0.0345
22.222,79600,0.0337
22.222,79700,0.0312
22.222,79800,0.0269
22.222,79900,0.0226
22.222,80000,0.0172
22.222,80100,0.0106
22.222,80200,0.0041
22.222,80300,-0.0033
22.222,80400,-0.0115
22.222,80500,-0.0197
22.222,80600,-0.0243
22.222,80700,-0.0252
22.222,80800,-0.0262
22.222,80900,-0.0261
22.222,81000,-0.0249
22.222,81100,-0.0237
22.222,81200,-0.0201
22.222,81300,-0.0139
22.222,81400,-0.0077
22.222,81500,-0.0048
22.222,81600,-0.0051
22.222,81700,-0.0054
22.222,81800,-0.006
22.222,81900,-0.0069
22.222,82000,-0.0078
22.222,82100,-0.0082
22.222,82200,-0.0079
22.222,82300,-0.0076
22.222,82400,-0.005
22.222,82500,-0.0001
22.222,82600,0.0047
22.222,82700,0.0052
22.222,82800,0.0014
22.222,82900,-0.0024
22.222,83000,-0.0067
22.222,83100,-0.0113
22.222,83200,-0.016
22.222,83300,-0.0178
22.222,83400,-0.0168
22.222,83500,-0.0158
22.222,83600,-0.0139
22.222,83700,-0.0113
22.222,83800,-0.0086
22.222,83900,-0.0063
22.222,84000,-0.0042
22.222,84100,-0.0022
22.222,84200,-0.0039
22.222,84300,-0.0094
22.222,84400,-0.0149
22.222,84500,-0.016
22.222,84600,-0.0128
22.222,84700,-0.0095
22.222,84800,-0.0056
22.222,84900,-0.001
22.222,85000,0.0035
22.222,85100,0.0097
22.222,85200,0.0175
22.222,85300,0.0253
22.222,85400,0.0293
22.222,85500,0.0294
22.222,85600,0.0295
22.222,85700,0.0278
22.222,85800,0.0242
22.222,85900,0.0207
22.222,86000,0.016
22.222,86100,0.01
22.222,86200,0.004
22.222,86300,-0.0011
22.222,86400,-0.0055
22.222,86500,-0.0099
22.222,86600,-0.0134
22.222,86700,-0.0159
22.222,86800,-0.0185
22.222,86900,-0.0191
22.222,87000,-0.0177
22.222,87100,-0.0163
22.222,87200,-0.0142
22.222,87300,-0.0115
22.222,87400,-0.0087
22.222,87500,-0.007
22.222,87600,-0.0065
22.222,87700,-0.006
22.222,87800,-0.0044
22.222,87900,-0.0016
22.222,88000,0.0012
22.222,88100,0.0007
22.222,88200,-0.0031
22.222,88300,-0.0068
22.222,88400,-0.0078
22.222,88500,-0.006
22.222,88600,-0.0042
22.222,88700,-0.003
22.222,88800,-0.0023
22.222,88900,-0.0016
22.222,89000,-0.0007
22.222,89100,0.0005
22.222,89200,0.0017
22.222,89300,0.0017
22.222,89400,0.0005
22.222,89500,-0.0006
22.222,89600,-0.0009
22.222,89700,-0.0003
22.222,89800,0.0004
22.222,89900,0.0006
22.222,90000,0.0004
22.222,90100,0.0001
22.222,90200,0.0008
22.222,90300,0.0025
22.222,90400,0.0042
22.222,90500,0.0055
22.222,90600,0.0065
22.222,90700,0.0076
22.222,90800,0.0069
22.222,90900,0.0045
22.222,91000,0.0022
22.222,91100,0.0009
22.222,91200,0.0009
22.222,91300,0.0008
22.222,91400,0.0015
22.222,91500,0.003
22.222,91600,0.0044
22.222,91700,0.0059
22.222,91800,0.0074
22.222,91900,0.009
22.222,92000,0.0092
22.222,92100,0.0079
22.222,92200,0.0067
22.222,92300,0.0063
22.222,92400,0.0065
22.222,92500,0.0068
22.222,92600,0.0074
22.222,92700,0.0083
22.222,92800,0.0092
22.222,92900,0.0086
22.222,93000,0.0064
22.222,93100,0.0042
22.222,93200,0.0033
22.222,93300,0.0037
22.222,93400,0.0041
22.222,93500,0.0048
22.222,93600,0.0056
22.222,93700,0.0065
22.222,93800,0.0062
22.222,93900,0.0046
22.222,94000,0.0031
22.222,94100,0.0014
22.222,94200,-0.0005
22.222,94300,-0.0024
22.222,94400,-0.0018
22.222,94500,0.0013
22.222,94600,0.0043
22.222,94700,0.0061
22.222,94800,0.0066
22.222,94900,0.007
22.222,95000,0.0062
22.222,95100,0.0042
22.222,95200,0.0022
22.222,95300,-0.0011
22.222,95400,-0.0057
22.222,95500,-0.0103
22.222,95600,-0.0116
22.222,95700,-0.0097
22.222,95800,-0.0077
22.222,95900,-0.0065
22.222,96000,-0.0059
22.222,96100,-0.0053
22.222,96200,-0.004
22.222,96300,-0.002
22.222,96400,0
22.222,96500,0.0004
22.222,96600,-0.0008
22.222,96700,-0.002
22.222,96800,-0.0029
22.222,96900,-0.0036
22.222,97000,-0.0043
22.222,97100,-0.0055
22.222,97200,-0.0073
22.222,97300,-0.0091
22.222,97400,-0.0107
22.222,97500,-0.0121
22.222,97600,-0.0134
22.222,97700,-0.0138
22.222,97800,-0.0133
22.222,97900,-0.0128
22.222,98000,-0.0115
22.222,98100,-0.0095
22.222,98200,-0.0074
22.222,98300,-0.0059
22.222,98400,-0.0048
22.222,98500,-0.0036
22.222,98600,-0.0026
22.222,98700,-0.0017
22.222,98800,-0.0007
22.222,98900,-0.0007
22.222,99000,-0.0015
22.222,99100,-0.0024
22.222,99200,-0.0024
22.222,99300,-0.0017
22.222,99400,-0.0009
22.222,99500,-0.0009
22.222,99600,-0.0017
22.222,99700,-0.0025
22.222,99800,-0.0023
22.222,99900,-0.0013
22.222,100000,-0.0002
22.222,100100,-0.0004
22.222,100200,-0.0019
22.222,100300,-0.0034
22.222,100400,-0.0048
22.222,100500,-0.0062
22.222,100600,-0.0075
22.222,100700,-0.0057
22.222,100800,-0.0006
22.222,100900,0.0044
22.222,101000,0.0063
22.222,101100,0.0052
22.222,101200,0.004
22.222,101300,0.0033
22.222,101400,0.0031
22.222,101500,0.0028
22.222,101600,0.0021
22.222,101700,0.0008
22.222,101800,-0.0004
22.222,101900,0.001
22.222,102000,0.0051
22.222,102100,0.0093
22.222,102200,0.0097
22.222,102300,0.0064
22.222,102400,0.0032
22.222,102500,0.0008
22.222,102600,-0.0005
22.222,102700,-0.0019
22.222,102800,-0.0018
22.222,102900,-0.0001
22.222,103000,0.0015
22.222,103100,0.0033
22.222,103200,0.0052
22.222,103300,0.007
22.222,103400,0.0084
22.222,103500,0.0094
22.222,103600,0.0104
22.222,103700,0.01
22.222,103800,0.0082
22.222,103900,0.0064
22.222,104000,0.0064
22.222,104100,0.0081
22.222,104200,0.0098
22.222,104300,0.0092
22.222,104400,0.0064
22.222,104500,0.0036
22.222,104600,0.0022
22.222,104700,0.0024
22.222,104800,0.0025
22.222,104900,0.0013
22.222,105000,-0.0013
22.222,105100,-0.0039
22.222,105200,-0.0059
22.222,105300,-0.0072
22.222,105400,-0.0085
22.222,105500,-0.0096
22.222,105600,-0.0103
22.222,105700,-0.0111
22.222,105800,-0.0106
22.222,105900,-0.0086
22.222,106000,-0.0066
22.222,106100,-0.0055
22.222,106200,-0.0054
22.222,106300,-0.0052
22.222,106400,-0.0042
22.222,106500,-0.0024
22.222,106600,-0.0007
22.222,106700,0.0001
22.222,106800,-0.0003
22.222,106900,-0.0006
22.222,107000,-0.0008
22.222,107100,-0.0008
22.222,107200,-0.0009
22.222,107300,-0.0011
22.222,107400,-0.0014
22.222,107500,-0.0018
22.222,107600,-0.0016
22.222,107700,-0.001
22.222,107800,-0.0003
22.222,107900,-0.0003
22.222,108000,-0.0009
22.222,108100,-0.0016
22.222,108200,-0.0015
22.222,108300,-0.0006
22.222,108400,0.0002
22.222,108500,0.0019
22.222,108600,0.0044
22.222,108700,0.007
22.222,108800,0.0076
22.222,108900,0.0064
22.222,109000,0.0052
22.222,109100,0.0039
22.222,109200,0.0026
22.222,109300,0.0012
22.222,109400,-0.0006
22.222,109500,-0.0029
22.222,109600,-0.0052
22.222,109700,-0.0058
22.222,109800,-0.0049
22.222,109900,-0.0039
22.222,110000,-0.0032
22.222,110100,-0.0027
22.222,110200,-0.0023
22.222,110300,-0.0017
22.222,110400,-0.0011
22.222,110500,-0.0005
22.222,110600,0.0001
22.222,110700,0.0006
22.222,110800,0.0012
22.222,110900,0.0005
22.222,111000,-0.0014
22.222,111100,-0.0034
22.222,111200,-0.0038
22.222,111300,-0.0028
22.222,111400,-0.0017
22.222,111500,-0.0006
22.222,111600,0.0006
22.222,111700,0.0019
22.222,111800,0.0016
22.222,111900,-0.0001
22.222,112000,-0.0018
22.222,112100,-0.002
22.222,112200,-0.0005
22.222,112300,0.001
22.222,112400,0.002
22.222,112500,0.0025
